1000000,79.903204
2500000,126.338068
4000000,159.806408
5500000,187.389708
7000000,211.404016
8500000,232.955828
10000000,252.675684
11500000,270.964508
13000000,288.094856
14500000,304.261992
16000000,319.612364
17500000,334.25852
19000000,348.289504
20500000,361.776732
22000000,374.778964
23500000,387.344564
25000000,399.515568
