1000000,4000.000000128
2500000,10000.000000128
4000000,16000.000000128
5500000,22000.000000128
7000000,28000.000000128
8500000,34000.000000128
10000000,40000.000000128
11500000,46000.000000128
13000000,52000.000000128
14500000,58000.000000128
16000000,64000.000000128
17500000,70000.000000128
19000000,76000.000000128
20500000,82000.000000128
22000000,88000.000000128
23500000,94000.000000128
25000000,100000.000000128
