1,2153487.2853524094
2,4306966.1782162525
18,38762222.93729553
34,73217408.50402185
50,107672582.65586953
66,142127751.8815153
82,176582918.34529525
98,211038083.03905317
114,245493246.50082394
130,279948409.0553842
146,314403570.9139138
