1000000,14366.007051189095
2500000,35971.525277848945
4000000,57601.72044236101
5500000,79246.16313518753
7000000,100901.5071095205
8500000,122564.74824951957
10000000,144235.15192090257
11500000,165911.16162911625
13000000,187592.22060740492
14500000,209278.0350474805
16000000,230967.3766979558
17500000,252660.38870173928
19000000,274356.3339807754
20500000,296056.412198004
22000000,317758.5955099445
23500000,339463.35208151245
25000000,361170.15595231444
