1000000,192.0
2500000,303.57888
4000000,384.0
5500000,450.279936
7000000,507.984384
8500000,559.771392
10000000,607.157376
11500000,651.103872
13000000,692.265984
14500000,731.114496
16000000,768.0
17500000,803.193984
19000000,836.9088
20500000,869.317248
22000000,900.559872
23500000,930.75456
25000000,960.0
