100,8.693869375525665
1600,148.87042221715654
3100,293.01838135587025
4600,438.8507008417632
6100,585.8425458845139
7600,733.6502147854558
9100,882.0072837126369
10600,1031.093948556319
12100,1180.650006323108
13600,1330.5187424398134
15100,1480.8206076365998
